x,y,class
-0.7658801030805473,1.511348042374049,1.0
-1.2799710599813274,2.375511875579656,1.0
-0.9093469176010824,1.5904137396500508,1.0
-1.0456935690902018,1.7264817684332967,1.0
-1.0952682120892887,1.709644234885141,1.0
-1.1429851316195927,1.6889326307868988,1.0
-1.3815741563235382,1.9346760853916158,1.0
-1.5039641752736852,1.9977171396126774,1.0
-1.335658380090852,1.6841647584357256,1.0
-1.2148683500231003,1.4550437508074208,1.0
-1.7649323990770778,2.008796172248446,1.0
-1.553129192338169,1.6804309834476403,1.0
-1.9942607293986074,2.0515758528523236,1.0
-1.2106317845135763,1.1842449006897442,1.0
-1.794721506244728,1.6692678029352148,1.0
-2.2423340115370123,1.982661406256899,1.0
-1.789027833521455,1.50330648045769,1.0
-1.8759541824258694,1.497404155604886,1.0
-2.0577100664574384,1.5593021387622032,1.0
-1.9086684958335782,1.3720945369986182,1.0
-2.0245931135555515,1.3794552818343564,1.0
-2.0733586495174667,1.337502611394772,1.0
-2.053707602605028,1.2527407097128143,1.0
-2.588990285856753,1.4911342734596578,1.0
-2.445421940619451,1.3275896642825809,1.0
-2.4442768071850045,1.248330202943556,1.0
-2.648581219933725,1.2696254175252553,1.0
-2.4090225498964593,1.0810578720687096,1.0
-2.317628255855396,0.9706947641121759,1.0
-2.4127650031140697,0.9398520672841278,1.0
-2.6299142488153544,0.9488852832748417,1.0
-2.374838445418921,0.7898559972656186,1.0
-2.5784605533017153,0.7860469054015417,1.0
-2.6171184621756396,0.726333391167315,1.0
-3.427447455360338,0.858889221204776,1.0
-2.038582748887124,0.45662062564850814,1.0
-2.83762251749148,0.5609567994158758,1.0
-3.4390238086910725,0.5902822458266994,1.0
-3.0015972805124425,0.4377034153165596,1.0
-3.2247882114950723,0.38759886177376046,1.0
-3.063392850426595,0.2901596557904049,1.0
-2.8652543795734724,0.19874685962411573,1.0
-2.4225929456151616,0.10683390562520804,1.0
-3.1837740688357288,0.0601401447986279,1.0
-2.915148674524163,-0.018353368061427653,1.0
-2.9315178660383148,-0.09231140483334474,1.0
-3.0436659553195793,-0.17264497838321208,1.0
-3.7343536612580506,-0.3063228315745519,1.0
-3.9473551590712193,-0.4240989379754812,1.0
-3.309826547919365,-0.4401641761396499,1.0
-3.120501776139315,-0.49524591832263914,1.0
-2.921621143326716,-0.5394296134531514,1.0
-3.414865684732419,-0.7198620874020326,1.0
-3.803819147687565,-0.9024585352335881,1.0
-3.215342440918316,-0.8489045239025972,1.0
-2.603122879605366,-0.7578768497424531,1.0
-3.4787401626794416,-1.1085588065385659,1.0
-3.5629042984234873,-1.2350363778674083,1.0
-2.8320190982859326,-1.062293408339274,1.0
-3.3179080894398267,-1.340791875558626,1.0
-3.381814897516318,-1.466729316974678,1.0
-3.223963948384956,-1.4958152921331718,1.0
-3.0148880628761288,-1.4921897839646585,1.0
-3.4782013321800904,-1.8319511768399979,1.0
-3.081328988593536,-1.7233980213838105,1.0
-2.779448565726849,-1.6477790783293,1.0
-2.615007937719469,-1.6406590554719196,1.0
-3.4215335196739383,-2.2687102194716715,1.0
-3.225627658648214,-2.2577682224385387,1.0
-3.0604065411057033,-2.259037153718464,1.0
-2.8973398678264353,-2.253548882386041,1.0
-2.8385664093868903,-2.324881996173222,1.0
-2.6739639450267867,-2.304971948729261,1.0
-2.7769062375218474,-2.5183342069957786,1.0
-2.36426617854277,-2.255184544544677,1.0
-2.6176423339621646,-2.625895376624146,1.0
-2.6557533357437313,-2.801816677709834,1.0
-2.7861492164174138,-3.0917216002897265,1.0
-2.596982566111852,-3.031968427887118,1.0
-2.693793873182564,-3.3101919207222394,1.0
-2.726650273888745,-3.52845981898657,1.0
-2.60021122208689,-3.5459155300604923,1.0
-2.423834826340566,-3.4861922225846245,1.0
-2.273456792675414,-3.452238038583705,1.0
-2.041652036522403,-3.277010092928414,1.0
-2.2331157338025154,-3.7939603883788706,1.0
-2.2859492480653216,-4.117506044696656,1.0
-2.0073218216304163,-3.840437666630343,1.0
-2.1293598592699388,-4.336539529251709,1.0
-1.598267694610766,-3.473379034655409,1.0
-1.5642601254848345,-3.638019259775064,1.0
-1.705614062043121,-4.25924039426539,1.0
-1.5448571255764594,-4.158268731649236,1.0
-1.5500147278946454,-4.517475612435027,1.0
-1.3234607662026108,-4.198761448695517,1.0
-1.1535597527943557,-4.009177120580281,1.0
-1.1081084022223233,-4.251289477945343,1.0
-0.9163056073379791,-3.917040565702625,1.0
-0.8471312180482247,-4.082228466797579,1.0
-0.8610551568799184,-4.747235207450555,1.0
-0.7405204190585294,-4.762753815174485,1.0
-0.6039150002156726,-4.65320098343083,1.0
-0.42433338809539195,-4.070125621149832,1.0
-0.3558294535380391,-4.5121620735630374,1.0
-0.2295394860809238,-4.285231644442646,1.0
-0.14268464574573173,-5.034996626388989,1.0
-0.014272894332125297,-4.534101987127439,1.0
0.09713880613746818,-4.407629605422759,1.0
0.22507910909036333,-4.763231239416927,1.0
0.3322308219180902,-4.58071182677341,1.0
0.5120026853313926,-5.230095077702109,1.0
0.5651154487414943,-4.579980777660982,1.0
0.654591657103422,-4.392059069202256,1.0
0.7303651513669187,-4.176264910485799,1.0
0.9656855111539938,-4.805399011745468,1.0
1.0566456494657217,-4.648735832882078,1.0
1.11555014058043,-4.392972200528258,1.0
1.445050842166283,-5.143901739902909,1.0
1.5354030543654162,-4.98030484234897,1.0
1.6018769063728424,-4.766166635211788,1.0
1.8730253341479433,-5.1404998131008215,1.0
1.9340506689339492,-4.919205765092142,1.0
1.8936648118797093,-4.481664232611925,1.0
1.9895360189235165,-4.396367217797542,1.0
2.352984699042438,-4.86920794367703,1.0
2.42848865150206,-4.7183436887079875,1.0
2.525988631587852,-4.618144879992285,1.0
2.501121350628953,-4.31114992757788,1.0
2.850460205506178,-4.640045378906503,1.0
2.7573008763801323,-4.2448958123269875,1.0
2.988462188533806,-4.356558498070982,1.0
3.384399531085568,-4.676776407862907,1.0
3.1328714478187867,-4.1073234881954175,1.0
3.079690074310979,-3.8334361144450653,1.0
3.2923222328986594,-3.8931191197343664,1.0
3.814243004823555,-4.286533329735131,1.0
3.786563637519004,-4.045530825948727,1.0
3.8241649929038495,-3.884833916562259,1.0
3.856846692798149,-3.7255564982699316,1.0
4.18770972912568,-3.8460955037093307,1.0
4.0006199979773465,-3.4926993786283687,1.0
4.373304541360802,-3.6281267192427755,1.0
4.2387173699582,-3.3399129895252972,1.0
4.301663443606548,-3.217304554203802,1.0
4.465513535961592,-3.1676961033440465,1.0
4.630014894009561,-3.112157733448887,1.0
4.8108218684348145,-3.0606933898377804,1.0
4.981034431090624,-2.9955163368252706,1.0
4.0530504033004,-2.300503381068908,1.0
4.893989062467492,-2.617129732214459,1.0
5.092357772978845,-2.560452725867886,1.0
5.692616791407744,-2.684873229187565,1.0
5.071930905372622,-2.237793364229095,1.0
5.494755113563262,-2.2608184970340894,1.0
5.946783230346376,-2.2734538496843966,1.0
5.231701865200429,-1.8504807772052085,1.0
5.787504866506026,-1.8845035057912292,1.0
5.513327453201052,-1.6428804090322369,1.0
5.663443568541938,-1.533449595119963,1.0
5.63773381352719,-1.3751043393238636,1.0
5.716068511974288,-1.242598026736959,1.0
6.787985205872514,-1.297535068172231,1.0
6.287643977920547,-1.0385178166648812,1.0
6.413187998941015,-0.8939962099546538,1.0
6.276937330085222,-0.7143882994747575,1.0
5.690989490677008,-0.5029118171183561,1.0
6.326156757751047,-0.3988077681681135,1.0
6.562604572603957,-0.24801814308137982,1.0
6.014097120543606,-0.07573082932805407,1.0
6.584852821491781,0.08291791023315236,1.0
6.5276008622308295,0.2466952605045499,1.0
6.888081430155431,0.4342321076307033,1.0
6.221745010294633,0.5498145961963569,1.0
6.028309026689348,0.6860915137138084,1.0
6.252743786137414,0.8716303416565028,1.0
6.785612208397335,1.1207662520564474,1.0
5.818195026951264,1.1121580044699162,1.0
5.742606012612886,1.2483669299365896,1.0
6.36271088570155,1.5519340994422306,1.0
6.191874447514937,1.6765289968307846,1.0
6.301299116925991,1.8776829344027497,1.0
6.543419678530832,2.1306413745616517,1.0
6.087791607436676,2.153284272585578,1.0
5.6851499924668145,2.17343152352537,1.0
6.738752942551223,2.7726617446255877,1.0
5.8549759542272755,2.5832817091833142,1.0
5.794077257901981,2.732726176310648,1.0
6.325605244463262,3.180533244716579,1.0
5.872015903209817,3.1401433906307625,1.0
5.8967604736225585,3.3469895651620174,1.0
5.972611003353015,3.591835005671489,1.0
6.05359105586561,3.851355680208764,1.0
5.622776335485127,3.7794623249644443,1.0
5.999872359542441,4.2561224237318385,1.0
5.0327093831056695,3.764069186378452,1.0
5.638426102503906,4.442818649269125,1.0
5.1748837805849695,4.293122954449968,1.0
5.5839606433373845,4.87501834193954,1.0
5.206160640267522,4.781465842978071,1.0
4.926379217785946,4.758681267273506,1.0
5.1037738497204925,5.184743281382828,1.0
5.036032902557465,5.38045264733411,1.0
4.865579896674938,5.468049720275,1.0
4.418791808966943,5.2251516287544035,1.0
4.404118601538439,5.482015037897579,1.0
4.367276850944479,5.725679807840597,1.0
4.2299403676183145,5.845197984529584,1.0
4.229894402123613,6.166309372833476,1.0
3.635207358038534,5.596442747059349,1.0
3.875217941025921,6.308169840357347,1.0
3.6337975154796993,6.263528913442554,1.0
3.408045160715075,6.230766881894169,1.0
3.274777405025738,6.362609638455453,1.0
3.1933958537498777,6.608333859847041,1.0
2.61749450781056,5.7839953323035544,1.0
2.8194179324996402,6.672608808908313,1.0
2.6405615801668754,6.716197231480755,1.0
2.623898435226606,7.201263736250388,1.0
2.3218501112062824,6.908348879972172,1.0
2.206760648114591,7.157951594835503,1.0
2.175220289494428,7.743062808107687,1.0
1.9452971759200748,7.660468234208284,1.0
1.7512453438646103,7.704642503669686,1.0
1.4787703633766585,7.358587822527127,1.0
1.3512456773905854,7.726491190564589,1.0
1.1256144684886344,7.552441558187549,1.0
0.9395564863023359,7.614639904774222,1.0
0.767678384065703,7.841816171650674,1.0
0.549949843067399,7.582564843703914,1.0
0.3896266098285863,8.245463771133423,1.0
0.1715062237914855,7.782017708018936,1.0
-0.02531728432944446,8.042597844256711,1.0
-0.23565382258703965,8.315654396590638,1.0
-0.439515104190188,8.205228933998395,1.0
-0.5904064347125331,7.48675944672107,1.0
-0.8390191153030809,8.04771270334705,1.0
-1.0603087807455305,8.169742198063487,1.0
-1.2714556908587884,8.17753337600328,1.0
-1.3741036706366598,7.575813549007244,1.0
-1.5973591828235998,7.697491237363213,1.0
-1.9092745019354096,8.161802803837041,1.0
-1.987642491239029,7.625647086489865,1.0
-2.224322678661273,7.730595290338972,1.0
-2.5949995139723483,8.232797070300686,1.0
-2.651569595346078,7.727927203582232,1.0
-2.7831543037902615,7.491374655431422,1.0
-2.963446990415347,7.4002867405546695,1.0
-3.3022255710666024,7.68002714634082,1.0
-3.296183999007117,7.163315904540147,1.0
-3.6301883748897894,7.393045998217054,1.0
-3.907542167110637,7.4759672120383405,1.0
-4.247429491133577,7.65057081602612,1.0
-4.355387311197575,7.399601679665078,1.0
-4.334472544114747,6.957165090080364,1.0
-4.834390922766998,7.3410096425539795,1.0
-4.778979475046487,6.873587629299025,1.0
-4.799353071035024,6.54489160121698,1.0
-5.173150188144405,6.694387157476429,1.0
-5.660879603561659,6.956210760756,1.0
-5.602205883333334,6.540556562234017,1.0
-5.751311508348285,6.382089629506532,1.0
-6.262820817150832,6.607268671692175,1.0
-5.795072181699751,5.813343195017484,1.0
-5.989480580803222,5.7131401524355,1.0
-6.076705818821962,5.5108724675725576,1.0
-6.684465643298955,5.7620469523175615,1.0
-6.799072992873636,5.568670981072357,1.0
-7.282915709305462,5.664646643450068,1.0
-7.129908461789935,5.262937423985482,1.0
-7.121629889050442,4.984763077771024,1.0
-7.367378748918925,4.8850748830260295,1.0
-7.538839519908052,4.72987678074637,1.0
-7.215423426201276,4.277619636351292,1.0
-8.490188140208087,4.748591759002564,1.0
-8.047926589885812,4.238802524470975,1.0
-8.091366838614979,4.0047440180493945,1.0
-8.3227439001812,3.861484742915826,1.0
-8.466382056623907,3.6719605145387115,1.0
-8.343092552383162,3.3715071092152127,1.0
-8.311093121547055,3.1174999647625867,1.0
-8.75959582334229,3.036404739254462,1.0
-8.796175746935175,2.803048699278346,1.0
-8.543766231921788,2.4874440955190322,1.0
-9.2745652406951,2.4486413297263776,1.0
-9.02920128190311,2.142183801811186,1.0
-9.233045383733032,1.9463486815097424,1.0
-9.499221271698817,1.7538760185941926,1.0
-9.1593153309778,1.453648758344519,1.0
-9.30572440349648,1.2375411388317548,1.0
-9.506050760359301,1.0213182927167856,1.0
-9.094927549725332,0.7460418087607611,1.0
-9.369270918345089,0.5314504281710325,1.0
-9.42629137230887,0.29682718602094627,1.0
-9.131483643990473,0.0574905430140603,1.0
-10.137147940398798,-0.19148643458975345,1.0
-9.037876559799342,-0.39856124124752307,1.0
-9.082775984362627,-0.630021968182139,1.0
-9.869309816057664,-0.9348051911518122,1.0
-9.68864504399344,-1.1645129989608822,1.0
-9.164860908572816,-1.336452077241573,1.0
-9.636036815372085,-1.6539523331801134,1.0
-9.869306263268275,-1.951018650215725,1.0
-9.403056626606304,-2.1061836230063338,1.0
-10.136538091731605,-2.5401303508545197,1.0
-8.843996008955193,-2.4544894338923027,1.0
-9.497316213847784,-2.8952686555377185,1.0
-9.57986076472912,-3.186200093984124,1.0
-9.442626316605928,-3.406943458832188,1.0
-9.07101713888297,-3.5334623137128744,1.0
-8.9785740352644,-3.760505932392488,1.0
-9.105070905757675,-4.085934595687423,1.0
-9.122536423680705,-4.372984308970807,1.0
-8.974974698465722,-4.583659245882204,1.0
-8.994212625785126,-4.882848036166511,1.0
-8.354981967260676,-4.812069026901354,1.0
-8.455271886911818,-5.157629689342779,1.0
-8.164326506217787,-5.266724126521564,1.0
-8.187255767955767,-5.578381718883329,1.0
-8.405992570992755,-6.0428599884616885,1.0
-8.054312969910017,-6.103438790996738,1.0
-8.503653250280847,-6.787695474698352,1.0
-7.795001852545861,-6.5500807648397705,1.0
-7.616410500741857,-6.734395088481838,1.0
-7.473073126118872,-6.950694196846386,1.0
-7.154130568467703,-6.998199413689245,1.0
-7.11447307512086,-7.318943281346919,1.0
-7.186436148283568,-7.77547033673577,1.0
-6.804242700421408,-7.744396725224938,1.0
-6.448743572794993,-7.723638562134276,1.0
-6.243325743974493,-7.872364183962286,1.0
-6.143948636797835,-8.161013206579469,1.0
-6.042504857731393,-8.461572323576338,1.0
-6.029907804716938,-8.91009670230116,1.0
-5.407128506614495,-8.440184766234164,1.0
-5.364563040625228,-8.85710743474182,1.0
-5.221449760695135,-9.13212029376993,1.0
-4.720310891612886,-8.760475084192889,1.0
-4.645227329278945,-9.166650500841914,1.0
-4.4435501444274434,-9.345100593936625,1.0
-4.202907715976005,-9.445219325179478,1.0
-4.087022424411418,-9.84502384430804,1.0
-3.8088232079992252,-9.869665432662886,1.0
-3.527726250051815,-9.87464369867683,1.0
-3.3780434202222223,-10.264454588505624,1.0
-3.2379031982915385,-10.742374860028049,1.0
-2.966388697853922,-10.820536845865448,1.0
-2.442538253679386,-9.878877214728176,1.0
-2.3600514749664137,-10.694172534549002,1.0
-2.051593672099882,-10.552563892776526,1.0
-1.8060057427510265,-10.724277099909607,1.0
-1.5155058025016954,-10.626915074957862,1.0
-1.268345942414894,-10.84043207748174,1.0
-0.9981975058523891,-10.904113965490108,1.0
-0.7105003689574682,-10.732290500698264,1.0
-0.4371657446078894,-10.676795256667724,1.0
-0.17069076172663042,-10.843882824209349,1.0
0.10458983127880479,-11.0748018728426,1.0
0.3880850943396305,-11.203180224187951,1.0
0.6761295332468322,-11.291163218100223,1.0
0.9280514247128124,-10.892847577871034,1.0
1.2304771321977457,-11.123050518272343,1.0
1.541043414641869,-11.315227526091649,1.0
1.8392423749086668,-11.3578390369173,1.0
2.061474268533137,-10.97166358329644,1.0
2.332183502315232,-10.89334886817331,1.0
2.640548360118566,-10.975841534100365,1.0
2.8186868161348,-10.54160182522579,1.0
3.171396368729384,-10.76658174837319,1.0
3.5355209450700973,-10.97518219373716,1.0
3.808906272110674,-10.87738269849344,1.0
3.993595737208632,-10.545647057179407,1.0
4.322659695663823,-10.600620237067705,1.0
4.472980761635165,-10.224987861644959,1.0
4.9339577700930155,-10.547177437102718,1.0
5.104583910886048,-10.23238505024576,1.0
5.344562486631056,-10.07034636310433,1.0
5.596174351434717,-9.932096854914922,1.0
5.903365255097239,-9.886626808256706,1.0
6.102205216975619,-9.658492308276323,1.0
6.541691308083582,-9.798677351343562,1.0
6.618822815158466,-9.393098552668105,1.0
7.224009348047704,-9.722447151354876,1.0
7.4584325691172335,-9.527111732467922,1.0
7.2622682479425675,-8.810149766034307,1.0
7.687281089901099,-8.861342449103763,1.0
7.779272368674852,-8.523939629718447,1.0
8.076193473862153,-8.413643656801757,1.0
8.79978185061089,-8.717069594895822,1.0
8.530365319988595,-8.034836233050687,1.0
8.8979881191103,-7.967936276651958,1.0
9.156353425160844,-7.792888467201685,1.0
9.009551191860233,-7.284840151614592,1.0
9.24473603418227,-7.097589234083565,1.0
9.355786340593424,-6.815391982076617,1.0
9.62416225431292,-6.646520905105485,1.0
9.316435450777053,-6.093340345911836,1.0
10.354376261497169,-6.405854821122229,1.0
10.925153391647308,-6.384297964346698,1.0
10.603612178394416,-5.843302317098541,1.0
10.353210977895241,-5.3699949770549695,1.0
10.716399818434788,-5.220243162873122,1.0
10.917551117433975,-4.982103127733724,1.0
10.908517994240661,-4.649765939895145,1.0
11.56916435234597,-4.5906697980777915,1.0
11.690669684203213,-4.301421778198835,1.0
11.260727470355379,-3.8241491419855382,1.0
11.9160875132335,-3.7147859040132905,1.0
12.261422179971872,-3.486221276379832,1.0
12.478875846759655,-3.210731088686325,1.0
12.861715981966453,-2.966044440325186,1.0
11.849694579797601,-2.420128797458364,1.0
13.032209962771375,-2.3214371889170455,1.0
12.168764907820053,-1.8528057390426822,1.0
12.165632835139096,-1.5399895116280897,1.0
12.500071401827364,-1.2634388389992544,1.0
12.281071010490072,-0.9295958838625491,1.0
12.619694165642343,-0.6361442332992623,1.0
12.141313389907493,-0.3058206516923168,1.0
12.494744833740143,-6.1206597067211174e-15,1.0
-0.38567467030850383,-0.0,2.0
-0.008062162871446286,-0.00020307324456715788,2.0
-0.0927272133269513,-0.00467427191606953,2.0
-0.21750469830165947,-0.016463667711821024,2.0
-0.44963998015770934,-0.04544714955908559,2.0
0.36771746521225873,0.046547602360125166,2.0
-0.3227363206755633,-0.049139556205981615,2.0
-0.09435473615517043,-0.016807478860974917,2.0
-0.24637040114537276,-0.050317592460975405,2.0
-0.5307040892931003,-0.12238583993867429,2.0
0.10306804299272139,0.026518716425303412,2.0
0.025758230273642553,0.007323692888459831,2.0
0.2658145216294759,0.08286646409189226,2.0
-0.15399495912785263,-0.05229677144475705,2.0
-0.7054570148096496,-0.2595632456526956,2.0
-0.31748909073886966,-0.1259803677850386,2.0
-0.0008207955596967345,-0.00034986487065520914,2.0
-0.2569220092745792,-0.1172435038061321,2.0
-0.006236802857913252,-0.0030381124285044072,2.0
-0.12509700495370407,-0.06488521190964623,2.0
-0.5432785879913774,-0.299382981820891,2.0
-0.1525466038223019,-0.08914318521104762,2.0
-0.755011670456917,-0.46709671611843306,2.0
-0.46688285305692034,-0.30536100855063314,2.0
-0.5184532205856097,-0.35804780487748716,2.0
-0.44137200837855023,-0.3215254322305763,2.0
-0.7032574767001079,-0.5399216026244235,2.0
-0.7114272280207227,-0.5752377144290511,2.0
-0.613520940509468,-0.5221620485448849,2.0
-0.6702822133979445,-0.600221745886311,2.0
-0.503632641907661,-0.4743766119681392,2.0
-0.6701823584975001,-0.6638830779525023,2.0
-0.4878575435559934,-0.508241851813866,2.0
-0.5606621263932641,-0.6143312499623685,2.0
-0.5070871742980819,-0.5845334716466672,2.0
-0.4733868461306042,-0.5742846269638692,2.0
-0.43141570809752505,-0.5510736493355943,2.0
-0.6394006285168863,-0.8605385901083491,2.0
-0.7776930349686223,-1.103662618744526,2.0
-0.7404008969741611,-1.1090326887070028,2.0
-0.3366880037326738,-0.5329054626505403,2.0
-0.7276129304287018,-1.2185655457790419,2.0
-0.47235108899784084,-0.8383292711829686,2.0
-0.5921281521755288,-1.1157013504226503,2.0
-0.3732772217267037,-0.7482522238586513,2.0
-0.49823303522879875,-1.0650582093420133,2.0
-0.5019990568225483,-1.1475422176176169,2.0
-0.2787448874308303,-0.6835765252681149,2.0
-0.49272084380867315,-1.3010981727844393,2.0
-0.5412630164928499,-1.5457258725537357,2.0
-0.37001821421035547,-1.1486333638109436,2.0
-0.47819496838533315,-1.6234253370366802,2.0
-0.3235654070959798,-1.2101016922128898,2.0
-0.3718098873533384,-1.5454844402920531,2.0
-0.14535409918951292,-0.6789315293237175,2.0
-0.3897616411108693,-2.0744055209502146,2.0
-0.29715043418539344,-1.8349875183771638,2.0
-0.18218409555453277,-1.337700465313506,2.0
-0.09554873159511763,-0.8637245997339856,2.0
-0.13346615776783857,-1.566536589089372,2.0
-0.06442518756943227,-1.0758815765818683,2.0
-0.05780219418425939,-1.6686247636015017,2.0
-0.01591066211075836,-1.6847472492107152,2.0
0.02052519226608,-1.30395328737369,2.0
0.07969524621815176,-1.9463780895370248,2.0
0.12409396765536063,-1.8744712437177184,2.0
0.17820644761055318,-1.9466923156367832,2.0
0.19638406935129757,-1.6784759533734719,2.0
0.18181297099716148,-1.2748951532374375,2.0
0.33727772213415563,-2.002795265912772,2.0
0.32094239107734274,-1.6507971991732941,2.0
0.29546547845212456,-1.3388516471298895,2.0
0.5325573658596021,-2.153935079297515,2.0
0.6525625079336999,-2.3803612339931792,2.0
0.5342303356880087,-1.7724132489777145,2.0
0.7929190166829337,-2.409347727853997,2.0
0.6531087273076992,-1.8281509169157057,2.0
0.6570461814991934,-1.7025799390180254,2.0
0.680608961473865,-1.6394848764072805,2.0
1.0084713441315167,-2.2663436059453868,2.0
0.7646305088408978,-1.6080721022744022,2.0
1.0217653245822709,-2.0162986567503145,2.0
0.8999561956463249,-1.6702382554575264,2.0
0.9689487199828893,-1.694655062275303,2.0
1.2560206963757419,-2.0737402401300953,2.0
1.093196800742704,-1.70641089310851,2.0
1.1457697773176743,-1.6930473640888148,2.0
1.4707434088395346,-2.0595435198361156,2.0
1.6211127381490604,-2.1533256945136228,2.0
1.5128712054885756,-1.9076168025559954,2.0
1.3267152139710814,-1.5890023648678029,2.0
1.411473565282592,-1.6064993178504807,2.0
1.5888153971709282,-1.71904219787749,2.0
1.6995486041376693,-1.7483936907533577,2.0
1.4803577594637238,-1.4480919386614288,2.0
1.9106273970253649,-1.7770716995160698,2.0
1.8303540477392837,-1.618390619580929,2.0
1.4761038582232149,-1.2403588442375941,2.0
1.7110235347373857,-1.365754971659478,2.0
1.8665132216733287,-1.4144160083708037,2.0
2.0270382386459262,-1.45718761513832,2.0
2.570357018163215,-1.751311185030347,2.0
2.218563207703179,-1.431172597436508,2.0
1.9990657595813748,-1.219409742284618,2.0
2.3268870083733706,-1.340175352378869,2.0
2.2310286330638336,-1.2111981596205692,2.0
2.4640823598243737,-1.2584452068878869,2.0
2.586900767040615,-1.2400582401367812,2.0
2.8123489957203422,-1.2620521219108884,2.0
2.525137858311587,-1.0576062366912327,2.0
3.039378783972029,-1.1839389371483597,2.0
2.8856494391525347,-1.041155728455991,2.0
2.4749767596957195,-0.8231613567270899,2.0
3.356160770468977,-1.0231297834977968,2.0
2.860839730000275,-0.7939737740988173,2.0
2.5661738391261015,-0.643061368224934,2.0
3.3344903658868805,-0.7468900038133778,2.0
3.5019846306231295,-0.692291549664811,2.0
2.9190125434285754,-0.5010262724488472,2.0
2.815912721924259,-0.41062624344101734,2.0
2.949035172880269,-0.3544551149947429,2.0
3.247042500380661,-0.3075546559808896,2.0
3.4474125643123075,-0.23912795522461977,2.0
3.265494718905451,-0.14400502372905813,2.0
3.1526598757939754,-0.05955241085948322,2.0
3.597220669195196,0.022647597879614522,2.0
3.0776950910779255,0.09691442129603549,2.0
3.501901347300131,0.19863733119204666,2.0
3.126517927855864,0.25646307540854746,2.0
3.3585990654059947,0.3608437141641115,2.0
3.2114614065460207,0.4270828829701708,2.0
